Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Rwanda,RWA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,11174484684.938,10797491791.2884,11969879907.0733,12946350918.2463,14013296848.9235
Rwanda,RWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,870.624098750541,821.329261379564,889.167990929154,939.728149535271,994.225755125072
Rwanda,RWA,"Population, total",SP.POP.TOTL,12835028,13146362,13461888,13776698,14094683
Samoa,WSM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,936894420.746212,907771582.239524,843511966.584963,798752767.864439,862588950.439636
Samoa,WSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4421.29454588713,4223.58817209183,3855.80793268071,3591.80494763263,3822.16026355624
Samoa,WSM,"Population, total",SP.POP.TOTL,211905,214929,218764,222382,225681
San Marino,SMR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1508721013.93425,1408422586.4217,1527618401.78175,..,..
San Marino,SMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,44143.0456414726,41415.6669633221,45269.4740489481,..,..
San Marino,SMR,"Population, total",SP.POP.TOTL,34178,34007,33745,33660,33642
Sao Tome and Principe,STP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,303157496.465873,311114954.79799,317023957.753826,317230918.72276,315725838.988569
Sao Tome and Principe,STP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1412.66966046381,1422.94882843561,1420.95029628755,1395.15752802692,1361.73245026469
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,214599,218641,223107,227380,231856
Saudi Arabia,SAU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,718133267432.91,692413074096.449,727553801683.839,782018364988.948,776114792530.154
Saudi Arabia,SAU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,20044.268607689,19235.2422681203,20237.7131446296,21478.8165337121,21006.1511726629
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,35827362,35997107,35950396,36408820,36947025
Senegal,SEN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,22560634320.127,22863414676.2849,24359596784.0565,25290585507.823,26226336251.1668
Senegal,SEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1409.97082080725,1391.04695489477,1443.38454297141,1460.49490330396,1476.4451720207
Senegal,SEN,"Population, total",SP.POP.TOTL,16000781,16436120,16876720,17316449,17763163
Serbia,SRB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,45615664899.1593,45203655774.1983,48696066612.4904,49937794675.5132,51200118921.3357
Serbia,SRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6567.90805482597,6552.08439071824,7125.21858226991,7493.16180160028,7736.46385211174
Serbia,SRB,"Population, total",SP.POP.TOTL,6945235,6899126,6834326,6664449,6618026
Seychelles,SYC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1901895701.03715,1678615792.63838,1687886479.31967,1940678727.9853,2002037445.91069
Seychelles,SYC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19481.6461053742,17048.361729788,17005.0422063679,16188.7813275605,16715.2650923889
Seychelles,SYC,"Population, total",SP.POP.TOTL,97625,98462,99258,119878,119773
Sierra Leone,SLE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5109620032.14241,5009037831.62026,5214643811.94487,5394942200.07313,5580033029.2211
Sierra Leone,SLE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,634.985615716206,608.338120204502,619.269223322176,626.902043510272,634.737189557464
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,8046828,8233970,8420641,8605718,8791092
Singapore,SGP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,349820740821.559,336283381521.284,368871820049.825,383029403742.294,387147091448.002
Singapore,SGP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,61333.6563161696,59144.3539186758,67638.6459886659,67948.8928271514,65422.4603166668
Singapore,SGP,"Population, total",SP.POP.TOTL,5703569,5685807,5453566,5637022,5917648
Sint Maarten (Dutch part),SXM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1368162086.82719,1185966832.34776,1240255611.86927,1361800675.61738,1408101898.58837
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,34507.7201076267,29391.9908884203,30467.1222332041,33305.6318630742,34207.9512812081
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,39648,40350,40708,40888,41163
Slovak Republic,SVK,GDP (constant 2015 US$),NY.GDP.MKTP.KD,99489061173.6933,96176350812.716,100765137467.998,102649482014.329,104288234772.808
Slovak Republic,SVK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18240.9937197683,17618.5013397047,18498.3602667545,18898.0428440638,19217.4739848985
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5454147,5458827,5447247,5431752,5426740
Slovenia,SVN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,50417977728.3902,48279809918.0703,52252514022.0359,53538335168.0586,54387934678.4387
Slovenia,SVN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,24142.0895708359,22963.9334110233,24786.7912075572,25349.7585533515,25643.352291199
Slovenia,SVN,"Population, total",SP.POP.TOTL,2088385,2102419,2108079,2111986,2120937
Small states,SST,GDP (constant 2015 US$),NY.GDP.MKTP.KD,225637089079.733,210996021397.697,225315297146.546,242632093792.125,253624843042.831
Small states,SST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11644.2935712562,10805.8798921572,11452.192813703,12203.9810091802,12626.8186696525
Small states,SST,"Population, total",SP.POP.TOTL,19377482,19526038,19674424,19881389,20086203
Solomon Islands,SLB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1487659506.79743,1437359543.96514,1474218469.89734,1509636294.96603,1554171854.34426
Solomon Islands,SLB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2203.96286598146,2079.54030646397,2082.66777880845,2084.34705555229,2099.02954839964
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,674993,691191,707851,724273,740424
Somalia,SOM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8687636316.0909,8464964588.64049,8745238654.85204,8958453281.90567,9236430682.68611
Somalia,SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,543.612617001802,511.879808826483,512.448925990392,509.075021001872,509.079989552448
Somalia,SOM,"Population, total",SP.POP.TOTL,15981300,16537016,17065581,17597511,18143378
South Africa,ZAF,GDP (constant 2015 US$),NY.GDP.MKTP.KD,359483563936.676,338046271405.107,353944797357.225,360706580604.586,362876816124.896
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6188.70355773203,5748.89784488027,5959.44365737965,6022.42750832719,6006.45285746237
South Africa,ZAF,"Population, total",SP.POP.TOTL,58087055,58801927,59392255,59893885,60414495
South Asia,SAS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3467476713350.93,3308572896242.99,3598530287648.17,3825677137194.71,4068716856200.53
South Asia,SAS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1862.63401440969,1757.51252254822,1892.05969408879,1993.21703890837,2098.84596464212
South Asia,SAS,"Population, total",SP.POP.TOTL,1861598514,1882531620,1901911604,1919348000,1938549529
South Asia (IDA & IBRD),TSA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3467476713350.93,3308572896242.99,3598530287648.17,3825677137194.71,4068716856200.53
South Asia (IDA & IBRD),TSA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1862.63401440969,1757.51252254822,1892.05969408879,1993.21703890837,2098.84596464212
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,1861598514,1882531620,1901911604,1919348000,1938549529
South Sudan,SSD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,10447666,10606227,10748272,10913164,11088796
Spain,ESP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1323918490148.05,1176072568933.59,1251378537358.98,1323591183845.31,1356724567298.05
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,28087.8979203438,24829.6485910222,26391.5972251563,27702.7452993409,28046.9506444221
Spain,ESP,"Population, total",SP.POP.TOTL,47134837,47365655,47415794,47778340,48373336
Sri Lanka,LKA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,97207245817.5168,92711881360.06,96612720767.4739,89514811807.9203,87457721050.9707
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4458.43442725849,4229.74959441854,4360.56692396976,4035.6526670538,3968.67636479424
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,21803000,21919000,22156000,22181000,22037000
St. Kitts and Nevis,KNA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1045836615.95477,885254137.279024,889500509.777815,983101307.730931,1016833010.79788
St. Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,21919.7815215201,18581.3806573826,18684.6302940347,20628.6863992893,21292.702560944
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,47712,47642,47606,47657,47755
St. Lucia,LCA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1975580731.73923,1491476526.91092,1673882763.82325,1976443434.13881,2039492177.33218
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11062.5352454558,8321.25357437874,9317.41411861472,10988.9714280724,11314.734327866
St. Lucia,LCA,"Population, total",SP.POP.TOTL,178583,179237,179651,179857,180251
St. Martin (French part),MAF,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,33121,32553,31948,31791,32077
St. Vincent and the Grenadines,VCT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,863098154.725852,830825654.667515,837088394.191465,897022524.154038,950988378.262938
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8225.93643709591,7940.45468563647,8023.31398028855,8629.53134407625,9170.74946732761
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,104924,104632,104332,103948,103698
Sub-Saharan Africa,SSF,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1826374286081.75,1790451424728.48,1866813048083.88,1935148905025.04,1992334403857.46
Sub-Saharan Africa,SSF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1628.43906622736,1555.15346864771,1580.48722110119,1597.72529646842,1604.26596825032
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,1121549049,1151302081,1181163013,1211190002,1241897817
Sub-Saharan Africa (excluding high income),SSA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1824472390380.71,1788772808935.84,1865125161604.56,1933208226297.05,1990332366411.55
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1626.88490231094,1553.82834054124,1579.19092318988,1596.28099809112,1602.80846970069
Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,1121451424,1151203619,1181063755,1211070124,1241778044
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1826374286081.75,1790451424728.48,1866813048083.88,1935148905025.04,1992334403857.46
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1628.43906622736,1555.15346864771,1580.48722110119,1597.72529646842,1604.26596825032
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,1121549049,1151302081,1181163013,1211190002,1241897817
Sudan,SDN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,51312429477.3951,49449890489.355,48525909156.8784,48061119947.9824,42271302948.3377
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1186.90600585938,1112.7216796875,1062.83142089844,1025.3212890625,878.65673828125
Sudan,SDN,"Population, total",SP.POP.TOTL,43232093,44440486,45657202,46874204,48109006
Suriname,SUR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5256433828.6406,4416708447.1504,4309144555.20541,4414017227.90076,4505628350.6704
Suriname,SUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8756.33028870617,7275.51159620534,7029.77161791138,7141.96043605714,7229.40964685994
Suriname,SUR,"Population, total",SP.POP.TOTL,600301,607065,612985,618040,623236
Sweden,SWE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,549821281946.735,537888988025.757,570953156693.631,586158778534.549,585008905028.736
Sweden,SWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,53490.3518198746,51952.6731328342,54816.005848573,55894.1619424147,55521.4327527749
Sweden,SWE,"Population, total",SP.POP.TOTL,10278887,10353442,10415811,10486941,10536632
Switzerland,CHE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,747109782866.389,731108654673.334,770529214794.414,790318933740.326,795978145781.87
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,87123.6604363226,84637.0132313179,88520.3220012179,90057.0359422233,89942.537545472
Switzerland,CHE,"Population, total",SP.POP.TOTL,8575280,8638167,8704546,8775760,8849852
Syrian Arab Republic,SYR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,15703131976.9695,15674500383.0982,15878227834.919,..,..
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,781.318333469391,754.575939265083,744.604884868047,..,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,20098251,20772595,21324367,22125249,23227014
Tajikistan,TJK,GDP (constant 2015 US$),NY.GDP.MKTP.KD,10943705646.9105,11425228817.4554,12499200274.9255,13499136339.2248,14619564549.6174
Tajikistan,TJK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1172.07905437221,1197.2106250504,1281.96084404426,1356.31721438677,1441.26806083608
Tajikistan,TJK,"Population, total",SP.POP.TOTL,9337003,9543207,9750064,9952787,10143543
Tanzania,TZA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,60363511324.6004,61565931105.4141,64226431583.1539,67159014151.451,70643261677.6363
Tanzania,TZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1039.51049804688,1028.91186523438,1041.75061035156,1057.73901367188,1080.78552246094
Tanzania,TZA,"Population, total",SP.POP.TOTL,59872579,61704518,63588334,65497748,67438106
Thailand,THA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,460212749509.626,432369701127.278,439150043937.792,449965296578.7,458437321749.608
Thailand,THA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6453.89408036298,6049.18761058698,6133.28601848203,6275.92658410955,6384.80718079699
Thailand,THA,"Population, total",SP.POP.TOTL,71307763,71475664,71601103,71697030,71801279
Timor-Leste,TLS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1957336677.29875,2582939038.08107,2720236129.47421,2161456464.50291,1851106829.1773
Timor-Leste,TLS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1528.64619551962,1986.88382500015,2059.31534425751,1611.46865755427,1360.51173836855
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,1280438,1299995,1320942,1341296,1360596
Togo,TGO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6859436221.0487,6996086823.98109,7415213717.72868,7842296104.3955,8344824334.0366
Togo,TGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,832.143394343035,828.666926932417,857.762914423025,886.265439065731,921.693129484827
Togo,TGO,"Population, total",SP.POP.TOTL,8243094,8442580,8644829,8848699,9053799
Tonga,TON,GDP (constant 2015 US$),NY.GDP.MKTP.KD,485760247.385077,488133892.116442,475112890.400839,465555896.912722,..
Tonga,TON,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4628.44801274001,4637.6754528706,4481.47835159304,4356.77157454493,..
Tonga,TON,"Population, total",SP.POP.TOTL,104951,105254,106017,106858,107773
Trinidad and Tobago,TTO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,23734075444.0033,21579525293.3899,21355653641.9543,21672194580.6406,22128014027.0326
Trinidad and Tobago,TTO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15614.9856041812,14214.3845710527,13997.6217827622,14155.1742344705,14416.2359934203
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1519955,1518147,1525663,1531044,1534937
Tunisia,TUN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,49340470115.969,45101222687.3401,47178218215.6061,48406720424.4709,48611794724.789
Tunisia,TUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4094.87794209438,3708.45666254199,3847.2173175684,3917.6320865585,3901.98463495067
Tunisia,TUN,"Population, total",SP.POP.TOTL,12049314,12161723,12262946,12356117,12458223
Turkiye,TUR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,997053551434.226,1015597149114.51,1131775214457.33,1194401648109.12,1248351176123.39
Turkiye,TUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12073.8715524618,12179.661169348,13449.9261694512,14055.1055648777,14630.3726428449
Turkiye,TUR,"Population, total",SP.POP.TOTL,82579440,83384680,84147318,84979913,85326000
Turkmenistan,TKM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,45710025794.8484,48406917316.7445,51408146190.3826,54595451254.1863,58034964683.2001
Turkmenistan,TKM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7422.36252071934,7744.56403163178,8106.16865103075,8489.72226563636,8906.39564819448
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,6158420,6250438,6341855,6430770,6516100
Turks and Caicos Islands,TCA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1095647325.71769,802200837.95577,874603454.301532,928828863.968529,939974780.106825
Turks and Caicos Islands,TCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,25432.8534289157,18118.1867819083,19386.5198009827,20323.1486766411,20406.7296276068
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,43080,44276,45114,45703,46062
Tuvalu,TUV,GDP (constant 2015 US$),NY.GDP.MKTP.KD,45984984.3588252,44019157.5155388,44813322.9441554,45116847.7756278,46855113.8352982
Tuvalu,TUV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4197.24209189716,3976.79623412583,3999.76106249156,3988.40592075917,4111.54035058776
Tuvalu,TUV,"Population, total",SP.POP.TOTL,10956,11069,11204,11312,11396
Uganda,UGA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,39600047064.28,40768765796.4748,42210585952.7826,44147216889.624,46456943698.4243
Uganda,UGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,922.023174053553,918.120097853684,920.547614479718,934.34083896449,956.251786882539
Uganda,UGA,"Population, total",SP.POP.TOTL,42949080,44404611,45853778,47249585,48582334
Ukraine,UKR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,101944118786.821,98118355717.3319,101499146883.264,72309422774.9423,76141822182.0143
Ukraine,UKR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2425.634765625,2350.40014648438,2452.98291015625,2042.63903808594,2207.00927734375
Ukraine,UKR,"Population, total",SP.POP.TOTL,44474512,44207754,43848986,38000000,37000000
United Arab Emirates,ARE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,403336245504.457,383342656333.374,400036290964.175,431440812447.755,446126441632.292
United Arab Emirates,ARE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,43785.4172712311,41276.0555134414,42715.4401735558,45698.0105290114,46877.428687674
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,9211657,9287289,9365145,9441129,9516871
United Kingdom,GBR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3157388164033.92,2830285881776.11,3075810468184.32,3209461471538.31,3212799884330.6
United Kingdom,GBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,47240.599622327,42191.9173665785,45889.6110228554,47343.4743776948,47005.1190099575
United Kingdom,GBR,"Population, total",SP.POP.TOTL,66836327,67081234,67026292,67791000,68350000
United States,USA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,20136688111000,19690968695000,20833085468000,21236308982000,21776284673936.2
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,61330.6459767318,59394.778327105,62741.0018131151,63720.7641611959,65020.3529285737
United States,USA,"Population, total",SP.POP.TOTL,328329953,331526933,332048977,333271411,334914895
Upper middle income,UMC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,23854693762561.6,23712902942260.7,25544084890661.5,26401639182133.3,27549120233805.7
Upper middle income,UMC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8603.36537634335,8505.60173689307,9124.72408867393,9418.22581569726,9801.90594779859
Upper middle income,UMC,"Population, total",SP.POP.TOTL,2772716573,2787915973,2799436415,2803249752,2810588102
Uruguay,URY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,60329045558.1431,55876702366.166,58984504648.2776,61761057234.7986,61988013788.3354
Uruguay,URY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17596.8052697747,16294.9259266656,17215.419918009,18044.0474170513,18108.693558116
Uruguay,URY,"Population, total",SP.POP.TOTL,3428409,3429086,3426260,3422794,3423108
Uzbekistan,UZB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,106964649250.4,109099219833.869,117176236711.747,123818743202.772,131234217776.529
Uzbekistan,UZB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3185.33455578635,3187.04897410086,3356.03325528917,3473.36164347529,3604.11282920572
Uzbekistan,UZB,"Population, total",SP.POP.TOTL,33580350,34232050,34915100,35648100,36412350
Vanuatu,VUT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,864199385.188828,821054304.95471,808309120.924144,823796784.515562,842026927.667832
Vanuatu,VUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2838.98826949984,2634.24388390429,2532.79663882328,2521.26089403061,2517.22518480336
Vanuatu,VUT,"Population, total",SP.POP.TOTL,304404,311685,319137,326740,334506
"Venezuela, RB",VEN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..
"Venezuela, RB",VEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..
"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,28971683,28490453,28199867,28301696,28838499
Viet Nam,VNM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,314947640805.601,323972192107.065,332245562394.77,359235578724.112,377364153384.167
Viet Nam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3288.35288950188,3352.06001102928,3408.76455391101,3658.69316280086,3817.19766783045
Viet Nam,VNM,"Population, total",SP.POP.TOTL,95776716,96648685,97468029,98186856,98858950
Virgin Islands (U.S.),VIR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3875078708.64461,3800802294.5571,3909284951.97439,..,..
Virgin Islands (U.S.),VIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,36328.068217051,35758.794755453,36925.3325018833,..,..
Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,106669,106290,105870,105413,104917
West Bank and Gaza,PSE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,15829000000,14037400000,15021700000,15635000000,14773700000
West Bank and Gaza,PSE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3378.4346209191,2922.46801084844,3051.48607007995,3099.9609010368,2859.91937318215
West Bank and Gaza,PSE,"Population, total",SP.POP.TOTL,4685306,4803269,4922749,5043612,5165775
World,WLD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,84988938153813.9,82497025649488.3,87661216769258.7,90369604265987.2,92827055067884.4
World,WLD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10976.6187490865,10547.7762790817,11111.8796787874,11364.9650598348,11567.238560214
World,WLD,"Population, total",SP.POP.TOTL,7742724795,7821271846,7888963821,7951595433,8024997028
"Yemen, Rep.",YEM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..
"Yemen, Rep.",YEM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..
"Yemen, Rep.",YEM,"Population, total",SP.POP.TOTL,31546691,32284046,32981641,33696614,34449825
Zambia,ZMB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,24089861649.0155,23418945736.8993,24879098747.8861,26185157469.5017,27712400006.1479
Zambia,ZMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1310.62222427718,1237.28330318262,1277.61202929094,1308.10183847533,1347.24133838697
Zambia,ZMB,"Population, total",SP.POP.TOTL,18380477,18927715,19473125,20017675,20569737
Zimbabwe,ZWE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,20621078646.8294,19009139106.1662,20618836217.7637,21963674104.6373,23052145847.3307
Zimbabwe,ZWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1342.98958637234,1213.11705725994,1289.19906693257,1345.76908251471,1383.2331296118
Zimbabwe,ZWE,"Population, total",SP.POP.TOTL,15354608,15669666,15993524,16320537,16665409
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: World Development Indicators,,,,,,,,
Last Updated: 10/24/2024,,,,,,,,
